uuid,latitude,longitude,stake_weight
ad19c88b-fb34-4106-9ae8-c6f08d8f162b,60.1695,24.9354,1
d1ba08d4-5aed-4d69-89df-052525398aa9,45.4501,-73.4658,1
9fe5e60e-d2f3-4623-9c66-85ed04aba81e,49.0094,8.4044,1
1e18112e-069d-4c0d-a3fb-cee7b8197c9f,-36.8485,174.7635,1
6be9be25-9775-422e-95a8-22a4aac4f90f,50.4779,12.3713,1
54dbe911-d851-49cd-b8cc-42a777243dcc,51.9942,4.2097,1
4c5cd55a-1057-4488-bdc1-61fa218a61e2,-34.6131,-58.3772,1
49a01c03-afac-4404-815f-5b9c7b21ca20,38.9687,-77.3411,1
e9c7fd5a-9fe4-49ba-9822-8ad849d764a2,40.7185,-74.0025,1
19cff071-0064-4981-8724-82a2d215f687,50.1155,8.6842,1
c1790dd9-ee64-4bbe-b38f-540720c199b2,39.0437,-77.4875,1
317d2461-3355-400e-9afc-33e2de607ccf,22.2783,114.1747,1
e112f445-fa34-4f2d-8425-cc39b583cce5,50.4779,12.3713,1
1ece523c-bac4-4884-8577-7f90d5c55946,-37.8140,144.9633,1
fc3c94b4-f66e-47f9-bb93-bc80531cefca,49.4891,8.4669,1
81f5c460-2120-4ac3-980c-3a18cbbd2858,39.0437,-77.4875,1
bf2aa9d6-6c2d-4fd5-bf12-92079a5982ee,38.7098,-90.8796,1
338bd0d4-6c31-4950-a620-b126ad8da1f0,47.1667,27.6000,1
aa3ca1de-59bf-4a7a-b51e-ecfb63319784,-36.8485,174.7635,1
56732298-fb57-47cc-8bb0-424d37a6e90c,31.2222,121.4581,1
32442abd-3e56-487b-8421-0610a8bb573b,49.1952,16.6080,1
7945c3fd-4e4c-4be5-878c-ce205a0527e0,35.6895,139.6917,1
71286895-0b11-4346-811d-bd8321bf2448,-33.8678,151.2073,1
79ce9344-d905-4062-9d0f-db3806db00dc,39.0437,-77.4875,1
38b091db-a4a3-41e5-805f-7c01af077a2a,37.3236,126.8219,1
1a347b03-b305-42c1-acbc-d2e7b03f02e7,56.0271,37.4679,1
641a5800-5485-47ef-af80-08cead7b47c5,22.2783,114.1747,1
937b4780-f5f7-4a19-b4c7-05b6dde731eb,39.7886,-85.9779,1
23a65092-181d-4684-aff3-e13a7d285514,32.8546,-79.9748,1
a3c630f8-d068-418a-9c03-56efdcbc564f,32.8546,-79.9748,1
